Address,City,State,Zip,Date_Incident,Jurisdiction,Incident_Tract,UCR_Incident_Code,Incident_Description,Incident_Type,Case_Number,Case_Status,Case_Status_Description,Latitude,Longitude,Location
1600 E 47th St,Chattanooga,TN,37407,03/18/2018 06:45:00 PM,TN0330100,B9,91Z,,,18-023892,3,Pending/Possible Leads,34.989332262000069,-85.290637158999957,"(34.989332262, -85.290637159)"
100 Northgate Mall Dr,Chattanooga,TN,37415,03/18/2018 06:51:00 PM,TN0330100,A2,23C,Shoplifting,Part 1 Crimes,18-023879,3,Pending/Possible Leads,35.132405816000066,-85.241575592999993,"(35.132405816, -85.241575593)"
100 Northgate Mall Dr,Chattanooga,TN,37415,03/18/2018 06:51:00 PM,TN0330100,A2,13B,Simple Assault,Part 1 Crimes,18-023879,3,Pending/Possible Leads,35.132405816000066,-85.241575592999993,"(35.132405816, -85.241575593)"
4500 Tennessee Ave,Chattanooga,TN,37409,03/18/2018 07:00:00 PM,TN0330100,A12,91Z,,,18-023878,3,Pending/Possible Leads,35.000238174,-85.328049344999968,"(35.000238174, -85.328049345)"
4900 Hooker Rd,Chattanooga,TN,37407,03/18/2018 07:00:00 PM,TN0330100,B9,13A,Aggravated Assault,Part 1 Crimes,18-023864,3,Pending/Possible Leads,,,
3400 Jerome Ave,Chattanooga,TN,37407,03/18/2018 07:09:00 PM,TN0330100,B7,91Z,,,18-023877,3,Pending/Possible Leads,35.004007517000076,-85.296613665999985,"(35.004007517, -85.296613666)"
1700 E 26th St,Chattanooga,TN,37407,03/18/2018 07:18:00 PM,TN0330100,B7,91Z,,,18-023880,3,Pending/Possible Leads,35.017245869000057,-85.288409180999977,"(35.017245869, -85.288409181)"
2000 Mccallie Ave,Chattanooga,TN,37404,03/18/2018 07:20:00 PM,TN0330100,B5,23C,Shoplifting,Part 1 Crimes,18-023884,3,Pending/Possible Leads,35.035200419,-85.27269863799998,"(35.035200419, -85.272698638)"
2700 E 44th St,Chattanooga,TN,37407,03/18/2018 07:30:00 PM,TN0330100,B9,91Z,,,18-023883,3,Pending/Possible Leads,34.992453418,-85.286934232999968,"(34.992453418, -85.286934233)"
2100 Gunbarrel Rd,Chattanooga,TN,37421,03/18/2018 07:59:00 PM,TN0330100,C7,91Z,,,18-023900,3,Pending/Possible Leads,35.034353206,-85.152849127999943,"(35.034353206, -85.152849128)"
2000 Sherman St,Chattanooga,TN,37406,03/18/2018 08:00:00 PM,TN0330100,B2,220,Burglary/Breaking And Entering,Part 1 Crimes,18-023889,3,Pending/Possible Leads,35.059785604,-85.261106352999946,"(35.059785604, -85.261106353)"
2000 Bennett Ave,Chattanooga,TN,37404,03/18/2018 08:00:00 PM,TN0330100,B5,91Z,,,18-023897,3,Pending/Possible Leads,35.029071906,-85.276763150999955,"(35.029071906, -85.276763151)"
2000 E 27th St,Chattanooga,TN,37407,03/18/2018 08:00:00 PM,TN0330100,B7,91Z,,,18-023888,3,Pending/Possible Leads,35.013997047,-85.285224271999937,"(35.013997047, -85.285224272)"
100 W 20th St,Chattanooga,TN,37408,03/18/2018 08:03:00 PM,TN0330100,A10,91Z,,,18-023908,3,Pending/Possible Leads,35.031298235,-85.310894126999983,"(35.031298235, -85.310894127)"
3600 Knollwood Dr,Chattanooga,TN,37415,03/18/2018 08:05:00 PM,TN0330100,A3,91Z,,,18-023891,3,Pending/Possible Leads,35.110845381000061,-85.284785940999967,"(35.110845381, -85.284785941)"
7600 Bonnie Dr,Chattanooga,TN,37416,03/18/2018 08:17:00 PM,TN0330100,C6,91Z,,,18-023906,3,Pending/Possible Leads,35.068280937000068,-85.170868856999945,"(35.068280937, -85.170868857)"
1300 Lolita Ln,Chattanooga,TN,37421,03/18/2018 08:23:00 PM,TN0330100,C8,91Z,,,18-023913,3,Pending/Possible Leads,35.019499150000073,-85.174194291999953,"(35.01949915, -85.174194292)"
2500 Hickory Valley Rd,Chattanooga,TN,37421,03/18/2018 08:30:00 PM,TN0330100,C6,91Z,,,18-023898,3,Pending/Possible Leads,35.055521117000069,-85.16210096,"(35.055521117, -85.16210096)"
12th Ave//E 46th St,Chattanooga,TN,37407,03/18/2018 08:39:00 PM,TN0330100,B9,35A,Drug/Narcotic Violations,Part 1 Crimes,18-023928,2,Cleared by Arrest,,,
12th Ave//E 46th St,Chattanooga,TN,37407,03/18/2018 08:39:00 PM,TN0330100,B9,91Z,,,18-023911,2,Cleared by Arrest,,,
12th Ave//E 46th St,Chattanooga,TN,37407,03/18/2018 08:39:00 PM,TN0330100,B9,35B,Drug Equipment Violations,Part 1 Crimes,18-023928,2,Cleared by Arrest,,,
100 N Howell Ave,Chattanooga,TN,37411,03/18/2018 08:40:00 PM,TN0330100,C3,13B,Simple Assault,Part 1 Crimes,18-023909,3,Pending/Possible Leads,35.01285261,-85.224724107999975,"(35.01285261, -85.224724108)"
5600 Pinelawn Ave,Chattanooga,TN,37411,03/18/2018 08:44:00 PM,TN0330100,C3,290,Destructive/Damage/Vandalism Of Property,Part 1 Crimes,18-023903,3,Pending/Possible Leads,35.014964444000057,-85.21653159799996,"(35.014964444, -85.216531598)"
2100 Cleveland Ave,Chattanooga,TN,37404,03/18/2018 09:00:00 PM,TN0330100,B4,91Z,,,18-023975,4,Inactive/Suspended,35.041827673,-85.268015553999973,"(35.041827673, -85.268015554)"
2100 Sims St,Chattanooga,TN,37406,03/18/2018 09:00:00 PM,TN0330100,B1,91Z,,,18-023949,4,Inactive/Suspended,35.077998725000072,-85.247955302999941,"(35.077998725, -85.247955303)"
4000 Brainerd Rd,Chattanooga,TN,37411,03/18/2018 09:00:00 PM,TN0330100,C2,91Z,,,18-023935,3,Pending/Possible Leads,35.018865389,-85.23995209499995,"(35.018865389, -85.239952095)"
7000 Shallowford Rd,Chattanooga,TN,37421,03/18/2018 09:00:00 PM,TN0330100,C9,290,Destructive/Damage/Vandalism Of Property,Part 1 Crimes,18-024009,3,Pending/Possible Leads,35.043841954,-85.158134491999945,"(35.043841954, -85.158134492)"
700 Highway 153 Sb,Chattanooga,TN,37415,03/18/2018 09:00:00 PM,TN0330100,A3,91Z,,,18-023914,3,Pending/Possible Leads,35.110025974,-85.229749925999968,"(35.110025974, -85.229749926)"
2200 Wilcox Blvd,Chattanooga,TN,37406,03/18/2018 09:00:00 PM,TN0330100,B2,90Z,All Other Offenses,Part 2 Crimes,18-023921,2,Cleared by Arrest,35.052940582000069,-85.260257111999948,"(35.052940582, -85.260257112)"
3200 Wilcox Blvd,Chattanooga,TN,37411,03/18/2018 09:06:00 PM,TN0330100,C1,90Z,All Other Offenses,Part 2 Crimes,18-023923,2,Cleared by Arrest,35.048495960000068,-85.241643844999956,"(35.04849596, -85.241643845)"
3200 Wilcox Blvd,Chattanooga,TN,37411,03/18/2018 09:06:00 PM,TN0330100,C1,35A,Drug/Narcotic Violations,Part 1 Crimes,18-023923,2,Cleared by Arrest,35.048495960000068,-85.241643844999956,"(35.04849596, -85.241643845)"
3200 Wilcox Blvd,Chattanooga,TN,37411,03/18/2018 09:06:00 PM,TN0330100,C1,35B,Drug Equipment Violations,Part 1 Crimes,18-023923,2,Cleared by Arrest,35.048495960000068,-85.241643844999956,"(35.04849596, -85.241643845)"
2000 Bennett Ave,Chattanooga,TN,37404,03/18/2018 09:31:00 PM,TN0330100,B5,91Z,,,18-023918,2,Cleared by Arrest,35.028230906000054,-85.278023150999957,"(35.028230906, -85.278023151)"
4900 Carolyn Ln,Chattanooga,TN,37411,03/18/2018 09:40:00 PM,TN0330100,C3,91Z,,,18-023930,3,Pending/Possible Leads,35.024584514000054,-85.221807191999972,"(35.024584514, -85.221807192)"
4900 Jeffery Ln,Chattanooga,TN,37410,03/18/2018 10:00:00 PM,TN0330100,A12,91Z,,,18-023934,3,Pending/Possible Leads,34.991145502,-85.306724703999947,"(34.991145502, -85.306724704)"
800 Mountain Creek Rd,Chattanooga,TN,37405,03/18/2018 10:00:00 PM,TN0330100,A5,290,Destructive/Damage/Vandalism Of Property,Part 1 Crimes,18-024184,3,Pending/Possible Leads,35.100558133000064,-85.326895801999967,"(35.100558133, -85.326895802)"
3900 Dahlia St,Chattanooga,TN,37421,03/18/2018 10:00:00 PM,TN0330100,C1,91Z,,,18-023960,3,Pending/Possible Leads,35.059195109,-85.210472495999966,"(35.059195109, -85.210472496)"
5400 Lee Ave,Chattanooga,TN,37410,03/18/2018 10:01:00 PM,TN0330100,A12,91Z,,,18-023924,3,Pending/Possible Leads,34.986628243000069,-85.323380464999971,"(34.986628243, -85.323380465)"
6300 Walden Ave,Chattanooga,TN,37421,03/18/2018 10:03:00 PM,TN0330100,C6,91Z,,,18-023931,3,Pending/Possible Leads,35.039298632,-85.183033402999982,"(35.039298632, -85.183033403)"
2500 De Sales Ave,Chattanooga,TN,37404,03/18/2018 10:21:00 PM,TN0330100,B4,91Z,,,18-023881,3,Pending/Possible Leads,35.040878677,-85.261477622999962,"(35.040878677, -85.261477622999962)"
400 Frazier Ave,Chattanooga,TN,37405,03/18/2018 10:24:00 PM,TN0330100,A7,91Z,,,18-023933,3,Pending/Possible Leads,35.061743497,-85.30513106599993,"(35.061743497, -85.305131066)"
2200 Center St,Chattanooga,TN,37421,03/18/2018 10:30:00 PM,TN0330100,C6,91Z,,,18-023942,3,Pending/Possible Leads,35.042973205,-85.160683826999971,"(35.042973205, -85.160683827)"
2200 Center St,Chattanooga,TN,37421,03/18/2018 10:30:00 PM,TN0330100,C6,91Z,,,18-023948,3,Pending/Possible Leads,35.042742205,-85.161786826999972,"(35.042742205, -85.161786827)"
2200 Center St,Chattanooga,TN,37421,03/18/2018 10:30:00 PM,TN0330100,C6,91Z,,,18-023946,2,Cleared by Arrest,35.041569205,-85.160853826999968,"(35.041569205, -85.160853827)"
2200 Center St,Chattanooga,TN,37421,03/18/2018 10:30:00 PM,TN0330100,C6,91Z,,,18-023947,2,Cleared by Arrest,35.041652205,-85.161987826999976,"(35.041652205, -85.161987827)"
4200 Rossville Blvd,Chattanooga,TN,37407,03/18/2018 10:37:00 PM,TN0330100,B9,290,Destructive/Damage/Vandalism Of Property,Part 1 Crimes,18-024001,3,Pending/Possible Leads,34.994131956000054,-85.29099627799998,"(34.994131956, -85.290996278)"
3500 Rossville Blvd,Chattanooga,TN,37407,03/18/2018 11:01:00 PM,TN0330100,B7,220,Burglary/Breaking And Entering,Part 1 Crimes,18-023938,3,Pending/Possible Leads,35.004242305,-85.29311453699998,"(35.004242305, -85.293114537)"
3800 Kellys Ferry Rd,Chattanooga,TN,37419,03/18/2018 11:02:00 PM,TN0330100,A13,90Z,All Other Offenses,Part 2 Crimes,18-023939,3,Pending/Possible Leads,35.026432592,-85.38037981299999,"(35.026432592, -85.380379813)"
3300 Pinewood Ave,Chattanooga,TN,37411,03/18/2018 11:44:00 PM,TN0330100,C2,91Z,,,18-023952,3,Pending/Possible Leads,35.02896556000006,-85.250334348999957,"(35.02896556, -85.250334349)"
1700 S Greenwood Ave,Chattanooga,TN,37404,03/18/2018 11:45:00 PM,TN0330100,B6,91Z,,,18-023945,3,Pending/Possible Leads,35.027042080000051,-85.288255943999971,"(35.02704208, -85.288255944)"
2100 Camden Oaks Dr,Chattanooga,TN,37406,03/18/2018 11:56:00 PM,TN0330100,B3,91Z,,,18-023873,3,Pending/Possible Leads,35.054226963000062,-85.259496038999984,"(35.054226963, -85.259496039)"
6000 E Brainerd Rd,Chattanooga,TN,37421,03/19/2018 12:00:00 AM,TN0330100,C4,290,Destructive/Damage/Vandalism Of Property,Part 1 Crimes,18-024007,3,Pending/Possible Leads,35.017487828000071,-85.204999933999957,"(35.017487828, -85.204999934)"
1000 Business Park Dr,Chattanooga,TN,37419,03/19/2018 12:00:00 AM,TN0330100,A13,91Z,,,18-024137,3,Pending/Possible Leads,34.995678383,-85.386070514999972,"(34.995678383, -85.386070515)"
2300 Hickory Valley Rd,Chattanooga,TN,37421,03/19/2018 12:00:00 AM,TN0330100,C6,220,Burglary/Breaking And Entering,Part 1 Crimes,18-023955,3,Pending/Possible Leads,35.047039412,-85.166598883999981,"(35.047039412, -85.166598884)"
1800 Jefferson St,Chattanooga,TN,37408,03/19/2018 12:01:00 AM,TN0330100,A10,91Z,,,18-024036,3,Pending/Possible Leads,35.030521119,-85.30076265799994,"(35.030521119, -85.30076265799994)"
4400 Hwy 58,Chattanooga,TN,37416,03/19/2018 12:10:00 AM,TN0330100,C5,91Z,,,18-023954,3,Pending/Possible Leads,35.085423506000076,-85.201099874999954,"(35.085423506, -85.201099875)"
2100 S Holly St,Chattanooga,TN,37404,03/19/2018 12:29:00 AM,TN0330100,B6,11D,Forcible Fondling,Part 1 Crimes,18-023953,2,Cleared by Arrest,35.021716867000073,-85.287623368999959,"(35.021716867, -85.287623369)"
2100 S Holly St,Chattanooga,TN,37404,03/19/2018 12:29:00 AM,TN0330100,B6,90Z,All Other Offenses,Part 2 Crimes,18-023953,2,Cleared by Arrest,35.021716867000073,-85.287623368999959,"(35.021716867, -85.287623369)"
2100 S Holly St,Chattanooga,TN,37404,03/19/2018 12:29:00 AM,TN0330100,B6,35B,Drug Equipment Violations,Part 1 Crimes,18-023953,2,Cleared by Arrest,35.021716867000073,-85.287623368999959,"(35.021716867, -85.287623369)"
5400 Hixson Pike,Chattanooga,TN,37343,03/19/2018 12:30:00 AM,TN0330100,A1,91Z,,,18-024025,3,Pending/Possible Leads,35.143727219,-85.227459903999957,"(35.143727219, -85.227459904)"
5400 Hwy 153,Chattanooga,TN,37343,03/19/2018 12:35:00 AM,TN0330100,A1,91Z,,,18-023958,3,Pending/Possible Leads,35.141982242,-85.24863870199998,"(35.141982242, -85.248638702)"
4200 Linton Ave,Chattanooga,TN,37416,03/19/2018 12:40:00 AM,TN0330100,C5,91Z,,,18-023956,3,Pending/Possible Leads,35.076886655000067,-85.20005485799993,"(35.076886655, -85.200054858)"
8600 Igou Gap Rd,Chattanooga,TN,37421,03/19/2018 12:55:00 AM,TN0330100,C7,91Z,,,18-023959,3,Pending/Possible Leads,35.017244307,-85.128358555999966,"(35.017244307, -85.128358556)"
1600 Mccallie Ave,Chattanooga,TN,37404,03/19/2018 12:56:00 AM,TN0330100,B4,91Z,,,18-023962,2,Cleared by Arrest,35.038066599,-85.27787073,"(35.038066599, -85.27787073)"
8400 Oak View Dr,Chattanooga,TN,37421,03/19/2018 01:00:00 AM,TN0330100,C8,91Z,,,18-023963,3,Pending/Possible Leads,34.996584688,-85.142547553999989,"(34.996584688, -85.142547554)"
4800 Hixson Pike,Chattanooga,TN,37343,03/19/2018 01:03:00 AM,TN0330100,A3,91Z,,,18-023961,3,Pending/Possible Leads,35.127880732,-85.24655614,"(35.127880732, -85.24655614)"
3500 Cummings Hwy,Chattanooga,TN,37419,03/19/2018 01:24:00 AM,TN0330100,A13,90D,Driving Under The Influence,Part 2 Crimes,18-023964,2,Cleared by Arrest,35.018440555000055,-85.377406338999975,"(35.018440555, -85.377406339)"
4000 Brainerd Rd,Chattanooga,TN,37411,03/19/2018 01:33:00 AM,TN0330100,C2,91Z,,,18-024122,I,Closed,35.017760389,-85.240048094999949,"(35.017760389, -85.240048095)"
900 Douglas St,Chattanooga,TN,37403,03/19/2018 01:45:00 AM,TN0330100,A9,91Z,,,18-023965,3,Pending/Possible Leads,35.04346574,-85.30280694,"(35.04346574, -85.30280694)"
2400 Wilder St,Chattanooga,TN,37406,03/19/2018 01:50:00 AM,TN0330100,B2,13A,Aggravated Assault,Part 1 Crimes,18-023967,3,Pending/Possible Leads,35.071743471000076,-85.247470651999976,"(35.071743471, -85.247470652)"
2400 Wilder St,Chattanooga,TN,37406,03/19/2018 01:50:00 AM,TN0330100,B2,23H,All Other Larceny,Part 1 Crimes,18-023967,3,Pending/Possible Leads,35.071743471000076,-85.247470651999976,"(35.071743471, -85.247470652)"
2400 Wilder St,Chattanooga,TN,37406,03/19/2018 01:50:00 AM,TN0330100,B2,90Z,All Other Offenses,Part 2 Crimes,18-023967,3,Pending/Possible Leads,35.071743471000076,-85.247470651999976,"(35.071743471, -85.247470652)"
300 Wauhatchie Pike,Chattanooga,TN,37419,03/19/2018 02:00:00 AM,TN0330100,A13,240,Motor Vehicle Theft,Part 1 Crimes,18-024436,3,Pending/Possible Leads,35.009140251000069,-85.374463440999975,"(35.009140251000069, -85.374463440999975)"
900 E 3rd St,Chattanooga,TN,37403,03/19/2018 02:01:00 AM,TN0330100,A8,290,Destructive/Damage/Vandalism Of Property,Part 1 Crimes,18-023966,3,Pending/Possible Leads,35.048897898000064,-85.290372857999941,"(35.048897898, -85.290372858)"
6500 E Brainerd Rd,Chattanooga,TN,37421,03/19/2018 02:30:00 AM,TN0330100,C4,91Z,,,18-023971,3,Pending/Possible Leads,35.018630343000062,-85.190222105999965,"(35.018630343, -85.190222106)"
700 Signal Mountain Rd,Chattanooga,TN,37405,03/19/2018 03:10:00 AM,TN0330100,A5,91Z,,,18-023974,3,Pending/Possible Leads,35.098322033000059,-85.328003540999944,"(35.098322033, -85.328003541)"
500 Dodson Ave,Chattanooga,TN,37404,03/19/2018 04:00:00 AM,TN0330100,B4,23F,Theft From Motor Vehicle,Part 1 Crimes,18-024110,2,Cleared by Arrest,35.040264037,-85.266636553999945,"(35.040264037, -85.266636554)"
4500 Rogers Rd,Chattanooga,TN,37411,03/19/2018 05:00:00 AM,TN0330100,C2,91Z,,,18-024224,3,Pending/Possible Leads,35.024958293000061,-85.229429086999986,"(35.024958293, -85.229429087)"
2000 Garfield St,Chattanooga,TN,37404,03/19/2018 05:07:00 AM,TN0330100,B4,91Z,,,18-023983,3,Pending/Possible Leads,35.042050942,-85.270796741999945,"(35.042050942, -85.270796742)"
800 W 13th Street Ct,Chattanooga,TN,37402,03/19/2018 05:38:00 AM,TN0330100,A6,91Z,,,18-023989,3,Pending/Possible Leads,35.042017138000077,-85.318787366999985,"(35.042017138, -85.318787367)"
7000 Shallowford Rd,Chattanooga,TN,37421,03/19/2018 06:00:00 AM,TN0330100,C9,91Z,,,18-023991,3,Pending/Possible Leads,35.043797735,-85.158020897999933,"(35.043797735, -85.158020898)"
1300 Reserve Way,Chattanooga,TN,37421,03/19/2018 06:50:00 AM,TN0330100,C8,91Z,,,18-023995,3,Pending/Possible Leads,35.00775439,-85.158794597999972,"(35.00775439, -85.158794598)"
4100 Hixson Pike,Chattanooga,TN,37415,03/19/2018 06:55:00 AM,TN0330100,A3,91Z,,,18-023997,3,Pending/Possible Leads,35.114556834,-85.253399275999953,"(35.114556834, -85.253399276)"
3900 Clio Ave,Chattanooga,TN,37407,03/19/2018 07:00:00 AM,TN0330100,B9,240,Motor Vehicle Theft,Part 1 Crimes,18-024008,4,Inactive/Suspended,34.998912972,-85.29122086,"(34.998912972, -85.29122086)"
2900 Nurick Dr,Chattanooga,TN,37415,03/19/2018 08:00:00 AM,TN0330100,A3,250,Forgery/Counterfeiting,Part 1 Crimes,18-024444,3,Pending/Possible Leads,35.097936581,-85.292972440999975,"(35.097936581, -85.292972441)"
2900 Nurick Dr,Chattanooga,TN,37415,03/19/2018 08:00:00 AM,TN0330100,A3,26A,False Pretense/Swindle/Confidence Game,Part 1 Crimes,18-024444,3,Pending/Possible Leads,35.097936581,-85.292972440999975,"(35.097936581, -85.292972441)"
800 Woodmore Ln,Chattanooga,TN,37411,03/19/2018 08:15:00 AM,TN0330100,C2,91Z,,,18-024181,3,Pending/Possible Leads,35.03221436300008,-85.226069163999966,"(35.032214363, -85.226069164)"
600 W 13th Street Ct,Chattanooga,TN,37402,03/19/2018 08:30:00 AM,TN0330100,A6,91Z,,,18-024013,3,Pending/Possible Leads,35.041615252,-85.316820375999953,"(35.041615252, -85.316820376)"
3300 Van Buren St,Chattanooga,TN,37415,03/19/2018 08:50:00 AM,TN0330100,A3,91Z,,,18-024023,3,Pending/Possible Leads,35.102987427,-85.281920405999955,"(35.102987427, -85.281920406)"
3400 Alta Vista Dr,Chattanooga,TN,37411,03/19/2018 09:00:00 AM,TN0330100,C2,220,Burglary/Breaking And Entering,Part 1 Crimes,18-024091,3,Pending/Possible Leads,35.024610143,-85.252470697999968,"(35.024610143, -85.252470697999968)"
1000 Shallowford Rd,Chattanooga,TN,37411,03/19/2018 09:00:00 AM,TN0330100,C1,23H,All Other Larceny,Part 1 Crimes,18-024069,3,Pending/Possible Leads,35.039036151,-85.233185215999981,"(35.039036151, -85.233185216)"
5600 Grubb Rd,Chattanooga,TN,37343,03/19/2018 09:00:00 AM,TN0330100,A1,91Z,,,18-024034,3,Pending/Possible Leads,35.148632999000057,-85.23738836599999,"(35.148632999, -85.237388366)"
100 Dauphin Way,Chattanooga,TN,37411,03/19/2018 09:00:00 AM,TN0330100,C2,91Z,,,18-024039,3,Pending/Possible Leads,35.021640579,-85.25178556,"(35.021640579, -85.25178556)"
1600 E 47th St,Chattanooga,TN,37407,03/19/2018 09:06:00 AM,TN0330100,B9,91Z,,,18-024026,3,Pending/Possible Leads,34.988463262000067,-85.290220158999958,"(34.988463262, -85.290220159)"
400 Greenway View Dr,Chattanooga,TN,37411,03/19/2018 09:07:00 AM,TN0330100,C3,91Z,,,18-024028,3,Pending/Possible Leads,35.007732739,-85.206023295999969,"(35.007732739, -85.206023296)"
2900 Haywood Ave,Chattanooga,TN,37415,03/19/2018 09:30:00 AM,TN0330100,A3,91Z,,,18-024037,3,Pending/Possible Leads,35.098645666000074,-85.28563466099996,"(35.098645666, -85.285634661)"
1700 Newton St,Chattanooga,TN,37406,03/19/2018 09:40:00 AM,TN0330100,B2,13B,Simple Assault,Part 1 Crimes,18-024040,3,Pending/Possible Leads,35.055490411000051,-85.26721891399994,"(35.055490411, -85.267218914)"
8100 E Brainerd Rd,Chattanooga,TN,37421,03/19/2018 09:45:00 AM,TN0330100,C8,91Z,,,18-024042,3,Pending/Possible Leads,35.003053647,-85.149429808999955,"(35.003053647, -85.149429809)"
900 Gateway Ave,Chattanooga,TN,37402,03/19/2018 10:00:00 AM,TN0330100,A6,240,Motor Vehicle Theft,Part 1 Crimes,18-024052,I,Closed,35.046749368,-85.318763195999949,"(35.046749368, -85.318763196)"
3300 Hixson Pike,Chattanooga,TN,37415,03/19/2018 10:00:00 AM,TN0330100,A3,91Z,,,18-024046,3,Pending/Possible Leads,35.10102062,-85.275712011999929,"(35.10102062, -85.275712012)"
600 Wauhatchie Pike,Chattanooga,TN,37419,03/19/2018 10:01:00 AM,TN0330100,A13,23D,Theft From Buildings,Part 1 Crimes,18-024033,3,Pending/Possible Leads,34.997329391000058,-85.383938020999949,"(34.997329391, -85.383938021)"
400 Spring St,Chattanooga,TN,37405,03/19/2018 10:14:00 AM,TN0330100,A4,91Z,,,18-024041,3,Pending/Possible Leads,35.066802181000057,-85.313854295999988,"(35.066802181, -85.313854296)"
3500 N Hawthorne St,Chattanooga,TN,37406,03/19/2018 10:35:00 AM,TN0330100,B1,13B,Simple Assault,Part 1 Crimes,18-024048,3,Pending/Possible Leads,35.079295205000079,-85.250507318999965,"(35.079295205000079, -85.250507318999965)"
2000 S Willow St,Chattanooga,TN,37404,03/19/2018 10:56:00 AM,TN0330100,B6,23C,Shoplifting,Part 1 Crimes,18-024061,3,Pending/Possible Leads,35.019337753,-85.280341494999945,"(35.019337753, -85.280341495)"
3800 Memphis Dr,Chattanooga,TN,37415,03/19/2018 11:00:00 AM,TN0330100,A3,91Z,,,18-024159,3,Pending/Possible Leads,35.108641910000081,-85.253160663999935,"(35.10864191, -85.253160664)"
1900 Gunbarrel Rd,Chattanooga,TN,37421,03/19/2018 11:07:00 AM,TN0330100,C7,91Z,,,18-024053,3,Pending/Possible Leads,35.027209911,-85.157268324999976,"(35.027209911, -85.157268325)"
3500 2nd Ave,Chattanooga,TN,37407,03/19/2018 11:30:00 AM,TN0330100,B7,13B,Simple Assault,Part 1 Crimes,18-024369,3,Pending/Possible Leads,35.003897222,-85.290177004999961,"(35.003897222, -85.290177005)"
2400 Rossville Blvd,Chattanooga,TN,37408,03/19/2018 11:30:00 AM,TN0330100,B6,23F,Theft From Motor Vehicle,Part 1 Crimes,18-024251,3,Pending/Possible Leads,35.021121336,-85.295066322999929,"(35.021121336, -85.295066323)"
1300 Timber Ln,Chattanooga,TN,37421,03/19/2018 11:30:00 AM,TN0330100,C8,91Z,,,18-024073,3,Pending/Possible Leads,35.009496415,-85.15631999,"(35.009496415, -85.15631999)"
